Data type,Month,Region,Scenario,Sub-Technology,To D,Value
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,9:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,9:30,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,9:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,10:00,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,10:00,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,10:30,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,10:30,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,11:00,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,11:00,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,11:30,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,11:30,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,12:00,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,12:00,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,12:30,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,12:30,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,13:00,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,13:00,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,13:30,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,13:30,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,14:00,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,14:00,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,14:30,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,14:30,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,15:00,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,15:00,2:21
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,15:30,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,15:30,2:26
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,16:00,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,16:00,2:21
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,16:30,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,16:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,17:00,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,17:00,0:01
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,17:30,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,17:30,0:01
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,18:00,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,18:00,0:01
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,18:30,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,18:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,19:00,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,19:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,19:30,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,19:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,20:00,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,20:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,20:30,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,20:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,21:00,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,21:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,21:30,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,21:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,22:00,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,22:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,22:30,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,22:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,23:00,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,23:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Pumped hydro,23:30,
Generation (GWh),11,Shikoku,2025_Historical data,Pumped hydro,23:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,0:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,0:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,0:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,0:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,1:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,1:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,1:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,1:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,2:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,2:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,2:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,2:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,3:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,3:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,3:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,3:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,4:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,4:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,4:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,4:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,5:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,5:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,5:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,5:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,6:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,6:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,6:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,6:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,7:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,7:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,7:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,7:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,8:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,8:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,8:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,8:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,9:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,9:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,9:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,9:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,10:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,10:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,10:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,10:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,11:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,11:00,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,11:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,11:30,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,12:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,12:00,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,12:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,12:30,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,13:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,13:00,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,13:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,13:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,14:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,14:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,14:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,14:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,15:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,15:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,15:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,15:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,16:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,16:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,16:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,16:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,17:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,17:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,17:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,17:30,0:08
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,18:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,18:00,0:10
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,18:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,18:30,0:10
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,19:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,19:00,0:10
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,19:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,19:30,0:01
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,20:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,20:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,20:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,20:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,21:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,21:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,21:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,21:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,22:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,22:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,22:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,22:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,23:00,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,23:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Utility BESS,23:30,
Generation (GWh),11,Shikoku,2025_Historical data,Utility BESS,23:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,0:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,0:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,0:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,0:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,1:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,1:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,1:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,1:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,2:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,2:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,2:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,2:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,3:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,3:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,3:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,3:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,4:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,4:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,4:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,4:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,5:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,5:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,5:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,5:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,6:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,6:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,6:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,6:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,7:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,7:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,7:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,7:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,8:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,8:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,8:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,8:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,9:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,9:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,9:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,9:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,10:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,10:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,10:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,10:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,11:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,11:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,11:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,11:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,12:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,12:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,12:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,12:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,13:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,13:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,13:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,13:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,14:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,14:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,14:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,14:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,15:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,15:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,15:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,15:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,16:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,16:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,16:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,16:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,17:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,17:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,17:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,17:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,18:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,18:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,18:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,18:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,19:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,19:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,19:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,19:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,20:00,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,20:00,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,20:30,
Generation (GWh),11,Shikoku,2025_Historical data,Thermal,20:30,0:00
Curtailment (GWh),11,Shikoku,2025_Historical data,Thermal,21:00,
